COD_PERSONA,SEXO,PROCEDENCIA,RESIDENCIA,ESTADO_CIVIL,TIPO_COLEGIO,JALADOS,APROBADOS,BECA_VIGENTE,CANT_RESERVAS,COD_CURSO,COD_GRUPO,COD_PLAN,CREDITOS,EFICIENCIA_SEMESTRES,EXCESO_INASISTENCIA,HRS_INASISTENCIA,Q1_Nota_S,Q3_Nota_S,Q1_Obligatorio_S,Q3_Obligatorio_S,Q1_Electivo_S,Q3_Electivo_S,PONDERADO,PRCTJE_INASISTENCIA_CURSO,AVANCE_CREDITOS,Dropout,AGE
3195,M,local,local,S,private,7,61,0,0,61,68,1,3.725850340136055,1.4000000000000012,1,6.656802721088434,12.897857142857141,14.20375,12.721785714285712,14.174107142857142,14.025,14.245,13.17860588235293,12.485722638728696,218,0,28
3201,M,local,local,S,private,19,32,0,0,37,51,2,3.661111111111111,1.7725490196078433,2,13.208333333333336,10.895625,12.722708333333335,10.646666666666668,12.610416666666667,14.8225,15.4475,11.300364705882348,17.229617882011183,113,1,23
3213,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,13.166666666666664,3.425,8.295,3.425,8.295,3.425,8.295,5.1614,17.569444444444443,0,1,18
3214,F,local,local,S,public,12,6,0,0,12,18,1,3.933333333333333,4.0,7,16.875,7.768125,10.88375,7.768125,10.88375,7.768125,10.88375,8.0941,25.93613834422657,20,1,19
3216,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,5,29.33333333333333,0.855,1.31,0.855,1.31,0.855,1.31,1.01,41.59722222222222,0,1,17
3222,M,foreign,local,S,private,6,0,0,6,6,6,1,3.6666666666666665,1.0,5,28.66666666666667,3.66,4.8599999999999985,3.66,4.8599999999999985,3.66,4.8599999999999985,3.9923,35.98039215686274,0,1,16
3241,M,foreign,local,S,public,9,10,0,0,14,19,1,3.708333333333333,2.0,0,1.583333333333333,10.77,13.1075,10.77,13.1075,10.77,13.1075,11.209052631578945,2.7186532507739942,34,1,18
3265,M,foreign,local,S,public,9,2,0,0,8,11,1,3.833333333333333,2.0,0,5.533333333333332,5.4025,8.98875,5.4025,8.98875,5.4025,8.98875,7.143827272727274,7.334001782531193,6,1,18
3312,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,17.166666666666668,2.625,5.8125,2.625,5.8125,2.625,5.8125,3.735,24.027777777777786,0,1,18
3314,M,local,local,S,private,11,7,0,0,13,18,1,3.6666666666666665,3.0,1,10.444444444444443,8.585833333333332,11.7975,8.585833333333332,11.7975,8.585833333333332,11.7975,9.976966666666668,14.14828431372549,25,1,20
3319,M,local,local,S,public,21,11,0,6,23,32,2,4.191666666666666,2.9375,7,16.0625,7.089375,9.5265625,7.06625,9.4253125,15.17,15.17,8.400003125000001,20.976945465686267,38,1,21
3325,M,local,local,S,private,9,2,0,0,7,11,1,3.733333333333333,2.0,6,31.53333333333333,2.85875,6.9887500000000005,2.85875,6.9887500000000005,2.85875,6.9887500000000005,4.495845454545455,38.980614973262036,6,1,23
3326,M,local,local,S,public,13,8,0,0,12,21,2,3.706666666666666,2.333333333333333,1,7.479999999999999,8.437500000000002,11.3045,8.437500000000002,11.3045,8.437500000000002,11.3045,9.715938095238096,11.402310924369747,28,1,20
3332,F,local,local,S,private,4,8,0,12,8,12,1,3.955555555555556,3.0,0,3.2,12.71,15.395,12.71,15.395,12.71,15.395,12.593275000000006,5.400326797385621,29,1,18
3348,M,local,local,S,public,1,3,0,0,4,4,1,3.25,2.0,1,17.5,8.981250000000003,13.29375,7.275,8.175,14.25,14.25,10.65,23.560049019607845,9,1,21
3356,M,local,local,S,private,26,70,0,0,74,96,2,3.5449275362318846,1.7843749999999985,1,9.544616977225674,11.747282608695654,13.042282608695654,11.766195652173913,12.835434782608699,13.538571428571426,13.68142857142857,12.046398958333326,14.077272830428464,235,1,24
3357,M,foreign,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,3,21.0,2.265,3.8775,2.265,3.8775,2.265,3.8775,3.2064,28.95833333333333,0,1,18
3362,M,local,local,S,private,7,15,0,22,17,22,1,3.793333333333333,2.5,0,9.693333333333333,10.195,14.5685,9.7045,14.1695,14.8,14.8,11.601436363636365,12.5920664983165,49,1,25
3365,M,local,local,S,private,9,2,0,0,8,11,1,3.9333333333333336,2.0,0,3.083333333333333,6.51875,9.78125,6.51875,9.78125,6.51875,9.78125,7.39220909090909,3.175133689839572,6,1,17
3370,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,36.833333333333336,0.21,1.3725,0.21,1.3725,0.21,1.3725,0.7845,51.42361111111111,0,1,25
3373,F,local,local,S,private,11,20,0,0,26,31,1,3.854166666666667,2.0,1,7.470833333333332,11.03875,12.618750000000002,11.03875,12.618750000000002,11.03875,12.618750000000002,11.79173870967742,10.3925082577834,77,1,20
3391,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,2,18.0,4.05,7.0950000000000015,4.05,7.0950000000000015,4.05,7.0950000000000015,4.985500000000001,27.60416666666667,0,1,20
3394,M,foreign,local,S,private,1,3,0,0,4,4,1,2.5,1.0,1,7.5,10.875,14.1925,10.23,13.37,13.85,13.85,12.58,14.583333333333332,8,1,23
3395,M,local,local,S,private,5,1,0,0,6,6,1,3.6666666666666665,1.0,0,11.0,4.1175,11.19,4.1175,11.19,4.1175,11.19,6.721800000000001,15.104166666666664,3,1,18
3405,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,34.333333333333336,1.185,2.175,1.185,2.175,1.185,2.175,1.4559,48.47222222222222,0,1,18
3406,M,local,local,S,private,7,11,0,36,13,18,1,4.133333333333334,2.0,0,2.1916666666666664,11.985,14.461875,11.985,14.461875,11.985,14.461875,12.164977777777786,3.2066993464052285,39,1,18
3429,M,local,local,S,public,8,2,0,0,7,10,1,3.958333333333333,2.0,4,20.58333333333333,5.3725000000000005,8.326250000000002,5.3725000000000005,8.326250000000002,5.3725000000000005,8.326250000000002,6.89958,21.863970588235297,6,1,17
3433,M,local,local,S,private,4,2,0,0,6,6,1,3.6666666666666665,1.0,0,9.333333333333334,8.0,11.38,8.0,11.38,8.0,11.38,9.3727,12.465277777777775,5,1,17
3442,M,local,foreign,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,35.833333333333336,1.77,4.572500000000002,1.77,4.572500000000002,1.77,4.572500000000002,2.6718000000000006,50.27777777777778,0,1,19
3446,M,local,local,S,private,26,10,0,0,14,36,2,4.154545454545453,4.4444444444444455,0,9.007575757575758,6.928409090909091,10.559318181818183,6.909318181818183,10.549090909090909,16.6,16.6,7.434133333333335,8.892406499636891,32,1,24
3451,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,11.833333333333336,4.8125,9.6125,4.8125,9.6125,4.8125,9.6125,6.490899999999999,15.902777777777775,0,1,19
3484,F,local,local,S,private,4,2,0,0,6,6,1,3.6666666666666665,1.0,0,6.166666666666668,7.09,12.510000000000002,7.09,12.510000000000002,7.09,12.510000000000002,8.7945,8.29861111111111,6,1,18
3485,M,local,local,S,private,0,1,0,2,1,1,1,4.0,1.0,0,12.0,13.78,13.78,13.78,13.78,13.78,13.78,13.78,12.5,4,1,31
3486,M,local,local,S,private,5,1,0,0,6,6,1,3.6666666666666665,1.0,5,26.0,7.3575,8.629999999999999,7.3575,8.629999999999999,7.3575,8.629999999999999,8.2859,37.395833333333336,3,1,19
3494,F,local,local,S,private,4,62,0,0,62,66,1,3.6460317460317464,1.2000000000000015,1,9.130456349206348,15.012916666666667,16.438333333333333,14.867499999999998,16.393333333333334,16.80625,17.1375,15.605050000000006,13.932007988380532,222,0,21
3499,M,foreign,local,S,private,5,0,0,0,5,5,1,3.4,1.0,2,21.8,3.84,5.18,3.84,5.18,3.84,5.18,4.6488,33.5,0,1,18
3502,M,foreign,local,S,private,4,30,0,0,32,34,1,3.716666666666667,1.2000000000000004,0,7.916666666666668,13.247499999999995,15.228333333333332,13.109999999999998,14.775833333333333,17.174999999999994,17.174999999999994,13.979267647058828,11.58292483660131,110,1,20
3508,M,local,local,S,public,9,5,0,14,9,14,1,4.275,4.0,1,14.625,7.479999999999999,11.2375,7.479999999999999,11.2375,7.479999999999999,11.2375,8.880857142857145,14.8338779956427,17,1,20
3512,F,local,local,S,private,10,27,0,0,30,37,1,3.9416666666666673,1.6000000000000008,0,4.4375,11.448125,13.49125,11.43625,13.399375,15.59,15.59,12.04104324324324,7.490836424659952,99,1,20
3517,F,local,local,S,public,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,13.166666666666664,3.0375,7.4449999999999985,3.0375,7.4449999999999985,3.0375,7.4449999999999985,4.6559,18.26388888888889,0,1,17
3552,F,local,local,S,public,9,61,0,0,61,70,1,3.7156462585034014,1.4000000000000017,0,9.148979591836737,12.673392857142856,14.644464285714287,12.574285714285713,14.43625,16.630000000000006,16.630000000000006,13.519315714285721,12.321428571428573,218,0,27
3555,M,local,local,S,public,4,2,0,0,6,6,1,3.6666666666666665,1.0,1,12.0,9.85,13.335,9.85,13.335,9.85,13.335,10.1164,15.416666666666664,8,1,20
3559,F,local,local,S,private,2,4,0,0,6,6,1,3.6666666666666665,1.0,0,8.833333333333334,11.5025,14.675,11.5025,14.675,11.5025,14.675,11.4382,12.152777777777775,12,1,16
3563,M,foreign,local,S,private,35,44,0,0,48,79,1,3.6066666666666665,1.9258589511754067,12,18.741666666666667,9.342625000000002,11.47225,9.38825,11.549875000000002,6.311666666666667,6.311666666666667,10.523043037974679,22.303232122666227,150,1,30
3586,M,local,local,S,private,2,3,0,0,5,5,1,3.25,2.0,1,17.25,8.036249999999999,12.54375,6.455,7.800000000000002,13.7,13.7,10.51258,21.568627450980397,9,1,21
3589,F,local,local,S,public,11,10,0,0,14,21,2,3.9444444444444446,2.7142857142857144,3,16.77777777777778,9.937083333333334,11.8125,9.835416666666667,11.585833333333332,14.29,14.29,10.566590476190477,16.870979873430855,33,1,19
3592,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,4.166666666666667,2.4,5.1450000000000005,2.4,5.1450000000000005,2.4,5.1450000000000005,3.6277,6.284722222222222,0,1,17
3593,M,local,local,S,private,45,14,0,0,33,59,2,3.698809523809524,4.016949152542373,21,23.36309523809524,6.405892857142858,9.49625,6.317142857142858,9.264642857142855,10.5175,11.4675,7.249944067796608,30.149712898342013,47,1,26
3594,M,foreign,local,S,public,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,4.666666666666667,4.9375,10.02,4.9375,10.02,4.9375,10.02,6.7291,6.0763888888888875,0,1,17
3607,M,local,local,S,public,12,61,0,146,62,73,1,3.733928571428572,1.599999999999998,2,7.844345238095237,12.76234375,14.37984375,12.6690625,13.83765625,11.934,13.089,13.096667123287663,12.314091085444824,218,0,25
3611,M,foreign,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,4,24.0,2.61,4.29,2.61,4.29,2.61,4.29,3.1459000000000006,33.854166666666664,0,1,17
3624,M,local,local,S,private,12,1,0,0,6,13,1,4.111111111111111,1.5384615384615383,9,29.5,1.7891666666666666,4.3575,1.7891666666666666,4.3575,1.7891666666666666,4.3575,3.9264,39.562594268476616,3,1,17
3626,M,local,local,S,private,5,1,0,0,6,6,1,3.6666666666666665,1.0,0,9.0,5.0225,10.7375,5.0225,10.7375,5.0225,10.7375,7.755499999999999,13.125,3,1,17
3645,M,local,local,S,private,24,17,0,6,29,41,3,3.725,2.5853658536585367,12,22.10333333333333,6.437749999999999,9.8,5.91525,8.672500000000003,13.956,14.298999999999998,7.8113048780487775,25.664388384079924,48,1,27
3650,F,local,local,S,public,4,2,0,0,6,6,1,3.6666666666666665,1.0,0,1.3333333333333333,8.1775,12.875,8.1775,12.875,8.1775,12.875,9.2159,1.3888888888888886,6,1,17
3664,M,foreign,local,S,public,6,0,0,6,6,6,1,3.6666666666666665,1.0,2,24.5,1.2599999999999998,4.66,1.2599999999999998,4.66,1.2599999999999998,4.66,2.2823,29.967320261437912,0,1,18
3685,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,8.5,4.3875,5.76,4.3875,5.76,4.3875,5.76,4.4277000000000015,12.569444444444445,0,1,18
3691,F,local,local,S,public,3,0,0,0,3,3,1,3.6666666666666665,1.0,2,34.0,0.15,2.29,0.15,2.29,0.15,2.29,1.2764,40.55555555555557,0,1,29
3749,M,local,local,S,private,18,66,0,0,67,84,2,3.6325814536340855,1.5797619047619025,3,13.585776942355892,11.533552631578946,13.065526315789475,11.518421052631581,13.036447368421051,14.089166666666666,14.700833333333335,12.15617380952381,16.7034650897396,223,1,26
3750,M,local,local,S,private,16,54,0,0,57,70,2,3.7225,1.8485714285714308,0,9.111309523809526,12.459625,14.11475,12.355750000000002,13.918499999999998,15.348333333333334,15.348333333333334,12.763557142857143,11.843960473078115,185,1,31
3757,F,local,local,S,private,3,3,0,0,6,6,1,3.6666666666666665,1.0,0,9.666666666666666,4.2700000000000005,12.0975,4.2700000000000005,12.0975,4.2700000000000005,12.0975,7.2914,12.254901960784313,8,1,17
3758,M,local,local,S,public,6,0,0,0,6,6,1,3.6666666666666665,1.0,3,24.66666666666667,2.2375,5.3925,2.2375,5.3925,2.2375,5.3925,3.9064,31.33986928104575,0,1,17
3770,M,foreign,local,S,private,5,1,0,0,6,6,1,3.6666666666666665,1.0,0,3.8333333333333335,8.532499999999999,10.0125,8.532499999999999,10.0125,8.532499999999999,10.0125,8.9923,5.22875816993464,2,1,18
3776,M,local,local,C,private,12,14,0,0,20,26,2,3.555555555555556,2.5384615384615383,4,16.152777777777775,8.99375,12.749166666666666,8.732083333333334,12.529583333333333,12.75,12.75,9.978584615384618,21.244919976537627,44,1,27
3778,M,local,local,S,public,8,3,0,10,9,11,2,3.388888888888889,1.9090909090909087,3,13.777777777777779,4.045833333333333,7.2200000000000015,4.115,7.170833333333333,2.0625,3.1875,6.552309090909094,25.541443850267388,8,1,19
3813,M,local,local,S,public,9,16,0,70,19,25,2,3.595238095238095,2.3,3,17.416666666666664,8.866428571428571,12.048928571428574,8.825357142857143,10.703214285714287,13.4775,14.6125,10.177096,19.23169934640523,47,1,23
3825,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,6.833333333333332,3.345,5.5425,3.345,5.5425,3.345,5.5425,4.041800000000001,9.236111111111109,0,1,18
3845,M,local,local,S,public,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,8.333333333333334,4.1075,7.1775,4.1075,7.1775,4.1075,7.1775,5.2364,11.5359477124183,0,1,18
3855,M,local,local,S,public,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,41.16666666666666,1.725,3.945,1.725,3.945,1.725,3.945,2.7577,55.261437908496724,0,1,18
3858,F,local,local,S,private,16,18,0,0,24,34,2,3.427083333333333,2.6666666666666656,11,21.83630952380953,9.2690625,12.75375,8.588928571428571,12.44392857142857,11.161666666666667,13.99,10.207217647058824,31.753171856978092,57,1,20
3880,F,local,local,S,private,13,30,0,11,34,43,2,3.85,2.0,1,9.625694444444443,11.677291666666667,13.141875,11.593333333333335,12.98125,13.9925,14.6125,12.021062790697673,11.743901048791606,101,1,26
3887,F,local,local,S,public,46,61,0,0,78,107,3,3.6474548440065684,1.9901349948078897,16,18.250985221674874,9.648534482758619,12.259827586206894,9.817327586206897,12.00741379310345,9.648,10.4905,10.251528971962607,21.217549325025967,196,1,29
3899,F,local,local,S,private,40,69,0,11,72,109,2,3.6390804597701143,2.6293577981651333,1,7.962068965517242,11.010603448275859,12.785862068965516,10.898879310344828,12.453879310344824,13.6828125,13.8234375,11.251276146788983,11.795911534848392,229,1,29
3908,M,local,local,S,private,6,5,0,4,9,11,2,3.0,2.636363636363636,2,10.266666666666666,9.3715,12.4205,8.63625,10.59125,13.85625,14.91875,10.107763636363636,17.181620122796595,15,1,23
3919,M,local,local,S,private,4,2,0,0,6,6,1,3.6666666666666665,1.0,3,25.0,3.6975000000000007,13.29,3.6975000000000007,13.29,3.6975000000000007,13.29,6.9668,30.42483660130719,6,1,18
3924,M,local,local,S,public,3,2,0,0,4,5,1,3.583333333333333,2.0,0,12.083333333333332,11.085,12.64,11.085,12.64,11.085,12.64,11.871,17.387254901960784,7,1,23
3933,F,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,14.666666666666664,2.4375,4.5225,2.4375,4.5225,2.4375,4.5225,3.1814,20.79861111111111,0,1,18
3939,M,local,local,S,public,9,3,0,0,8,12,1,3.6666666666666665,2.0,1,14.583333333333336,4.7962500000000015,11.40875,4.7962500000000015,11.40875,4.7962500000000015,11.40875,7.149099999999998,19.863153594771237,8,1,18
3951,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,30.66666666666667,4.237500000000002,6.102500000000001,4.237500000000002,6.102500000000001,4.237500000000002,6.102500000000001,4.4177,40.13071895424836,0,1,20
3965,M,local,local,S,private,22,66,0,0,67,88,2,3.652882205513785,1.5806818181818156,3,13.480075187969925,11.793289473684212,13.762763157894733,11.854605263157895,13.686710526315789,13.633333333333335,13.633333333333335,12.275528409090919,16.030132823331357,222,1,25
3991,M,local,local,S,private,19,34,0,212,36,53,1,3.7027777777777784,2.0,6,16.114814814814814,9.75125,11.654444444444444,9.526527777777778,11.389861111111115,13.694375,14.058125,10.568696226415089,23.38290788013319,124,1,31
3996,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,33.666666666666664,2.1425,3.66,2.1425,3.66,2.1425,3.66,2.7545,44.934640522875824,0,1,18
4004,M,foreign,local,S,private,7,4,0,0,8,11,1,3.9333333333333336,2.0,1,15.9,7.52625,12.63375,7.52625,12.63375,7.52625,12.63375,9.480072727272725,19.653520499108733,12,1,19
4016,M,local,local,S,public,9,2,0,10,10,11,2,3.4722222222222214,1.9090909090909087,4,13.083333333333336,2.7466666666666666,4.8758333333333335,2.7466666666666666,4.8758333333333335,2.7466666666666666,4.8758333333333335,5.250745454545455,23.46590909090909,7,1,20
4018,M,local,local,S,private,9,13,0,36,16,22,2,3.6,1.7727272727272727,1,13.833333333333336,8.902999999999999,12.7045,8.338999999999999,11.6885,12.410000000000002,13.433333333333332,9.84598181818182,16.225490196078432,38,1,25
4046,M,local,local,S,private,10,65,0,0,65,75,2,3.5276785714285714,1.3413333333333348,0,3.7654761904761918,12.64828125,14.2703125,12.61546875,14.0278125,15.014000000000001,15.014000000000001,13.187712,5.781663035584602,219,1,24
4056,M,foreign,local,S,public,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,7.666666666666668,4.7575,9.6,4.7575,9.6,4.7575,9.6,6.4082,8.923611111111109,0,1,18
4087,M,local,local,S,private,5,65,0,59,65,70,2,3.3485119047619047,1.3371428571428583,1,8.245238095238093,13.121093749999998,15.0871875,13.07,15.005625,15.228,15.228,14.032531428571415,11.136422346716463,219,1,26
4100,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,9.333333333333334,8.017499999999998,11.025,8.017499999999998,11.025,8.017499999999998,11.025,9.4218,13.819444444444445,0,1,18
4113,M,local,local,S,private,5,1,0,0,6,6,1,3.6666666666666665,1.0,0,11.666666666666664,6.035,10.892499999999998,6.035,10.892499999999998,6.035,10.892499999999998,7.9205,16.180555555555557,3,1,17
4135,M,foreign,local,S,private,11,0,0,0,11,11,2,3.4333333333333336,1.0,11,53.03333333333333,0.8849999999999999,1.1925,0.8849999999999999,1.1925,0.0,0.0,1.0517454545454543,63.81461675579323,0,1,26
4184,M,local,local,S,private,1,65,0,110,65,66,2,3.3912337662337664,0.916666666666666,1,13.958116883116885,13.77909090909091,15.266590909090905,13.7675,15.264772727272724,16.034000000000002,16.034000000000002,14.65903484848484,19.186823298342897,219,1,25
4185,F,local,local,S,private,34,11,0,10,21,45,2,4.1,3.8,10,22.66758241758242,6.1,9.107884615384616,6.0734615384615385,8.803846153846152,12.48125,13.59375,7.893188888888892,22.889379084967324,37,1,25
4201,M,local,local,S,private,4,3,0,0,7,7,2,3.333333333333333,1.0,0,5.833333333333332,3.38125,6.64875,3.38125,6.64875,3.38125,6.64875,6.520542857142857,13.154761904761909,8,1,19
4216,F,local,local,S,private,5,26,0,0,29,31,2,3.662698412698413,1.0,0,0.9396825396825396,12.979583333333332,15.189583333333333,12.795000000000002,14.303333333333333,15.560833333333335,15.655833333333335,13.393019354838707,1.325857403893457,87,1,20
4238,M,local,local,S,private,15,4,0,6,13,19,2,3.655555555555555,3.736842105263158,12,39.13333333333333,2.28625,4.0775000000000015,2.47375,4.07875,0.0,0.0,4.981763157894736,43.867245728700844,13,1,19
4266,M,local,local,S,private,5,2,0,0,7,7,2,3.333333333333333,1.0,1,9.416666666666666,4.3325,7.79625,4.3325,7.79625,4.3325,7.79625,6.326142857142857,21.696428571428577,5,1,20
4270,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,49.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.1218,67.88194444444444,0,1,19
4283,M,foreign,local,S,public,1,65,0,0,65,66,2,3.3601190476190483,1.0,1,8.024603174603174,13.7125,14.75125,13.659999999999998,14.679791666666665,15.582,15.582,14.093937878787875,12.195121146101535,219,1,22
4286,M,local,local,S,private,6,12,0,0,14,18,1,3.6666666666666665,1.5,0,11.833333333333336,10.954999999999998,13.4475,10.814166666666667,12.845,14.915,14.915,12.058799999999998,13.616557734204795,43,1,21
4297,M,foreign,foreign,S,public,7,66,0,0,68,73,2,3.617301587301588,1.4054794520547926,0,7.087063492063493,12.863166666666665,14.907333333333336,12.823666666666664,14.813166666666667,14.65,14.65,13.48843561643836,10.026323604023037,221,1,22
4300,F,local,local,S,public,38,7,0,11,22,45,2,3.553333333333333,2.5111111111111106,15,29.68,3.9787499999999993,8.24325,4.090000000000002,8.045,7.965000000000002,7.965000000000002,6.611726666666666,32.368615347373535,19,1,23
4302,M,local,local,S,private,13,12,0,25,17,25,2,3.7460317460317456,2.14,5,21.684523809523807,5.1466666666666665,8.87125,4.7316666666666665,8.045833333333333,13.360833333333336,13.749166666666667,8.709636000000003,23.12472766884532,37,1,20
4310,M,local,local,S,private,30,67,0,0,71,97,3,3.5814285714285705,1.7965635738831631,2,10.652380952380954,11.5722,12.6651,11.5447,12.472,14.255416666666667,14.40625,11.978837113402053,14.519484311479461,219,1,27
4334,M,local,local,S,public,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,54.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.1455,71.76470588235293,0,1,19
4346,M,local,local,S,public,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,47.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0473,65.52083333333333,0,1,23
4362,F,local,local,S,private,33,69,0,0,71,102,2,3.5531428571428574,2.2705882352941216,0,7.713333333333334,11.5611,13.258100000000002,11.4121,13.0525,13.135,13.753571428571426,11.922182352941176,11.91941400743304,228,1,26
4373,M,foreign,local,S,private,5,11,0,64,15,16,1,4.022222222222221,1.5,0,8.011111111111111,12.050833333333335,12.745,12.050833333333335,12.745,12.050833333333335,12.745,12.335781249999995,9.49754901960784,43,1,19
4411,M,local,local,S,public,31,9,0,0,15,40,2,3.7583333333333333,2.725,10,20.6875,5.341562499999998,9.1096875,4.999999999999999,9.1025,10.975,10.975,7.1113899999999965,23.162888071895427,27,1,22
4428,M,foreign,local,S,private,7,6,0,0,10,13,2,3.277777777777777,1.9230769230769231,0,2.2777777777777777,9.891666666666667,11.403333333333334,9.6825,11.55,11.6,11.6,10.638953846153846,6.25,18,1,19
4490,M,local,local,S,private,3,12,0,0,15,15,2,3.4416666666666664,1.7333333333333334,0,4.358333333333333,12.815,14.88625,12.6675,14.876875,14.825,14.825,13.547406666666665,7.231481481481483,41,1,19
4494,M,local,local,S,public,5,65,0,0,67,70,2,3.497435897435897,1.2414285714285702,1,8.99423076923077,12.985192307692303,15.140192307692304,12.940961538461538,15.09326923076923,14.984000000000002,14.984000000000002,13.955584285714279,12.155403828197944,219,1,23
4503,M,local,local,S,private,3,66,0,0,66,69,2,3.4454212454212447,1.0840579710144929,0,10.520879120879119,13.927499999999998,15.897115384615386,13.855769230769232,15.928461538461535,15.662,15.742,15.096473913043466,15.28517965962552,223,1,23
4520,M,local,local,S,private,0,67,0,0,67,67,2,3.2736111111111112,1.0,0,7.141765873015872,15.224166666666667,16.433125000000004,15.087954545454545,16.329318181818188,15.886499999999998,15.9435,15.576913432835813,11.129808473970018,224,1,22
4537,M,local,local,S,private,27,39,0,110,45,66,2,3.414035087719298,2.694444444444445,8,23.578947368421048,8.77171052631579,10.916710526315795,8.325131578947367,9.92592105263158,13.042083333333332,13.573750000000002,10.341563636363645,21.854987786360343,126,1,26
4544,M,local,local,S,private,25,15,0,0,22,40,2,3.868333333333333,2.475,4,9.185,7.6862499999999985,10.9425,7.47325,10.44725,13.431875,13.555625,8.924814999999997,12.735464324618736,45,1,21
4547,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,41.833333333333336,0.18,0.5249999999999999,0.18,0.5249999999999999,0.18,0.5249999999999999,0.3859,58.22916666666666,0,1,17
4558,F,local,local,S,private,5,66,0,0,67,71,2,3.6370748299319735,1.323943661971833,0,4.495578231292517,13.499821428571426,15.410535714285713,13.429464285714285,15.262499999999998,15.638,15.702000000000002,14.290421126760554,7.049675504004417,223,1,22
4620,F,local,local,S,private,8,3,0,0,8,11,1,3.833333333333333,2.0,0,10.783333333333333,7.81,11.06125,7.81,11.06125,7.81,11.06125,8.754654545454548,14.98217468805704,9,1,18
4624,M,local,local,S,public,5,1,0,0,6,6,1,3.6666666666666665,1.0,0,9.666666666666666,2.0625,10.07,2.0625,10.07,2.0625,10.07,5.3595,12.951388888888886,3,1,19
4627,M,foreign,local,S,private,15,11,0,26,17,26,1,3.666666666666667,4.0,8,11.4375,6.699062499999998,8.2021875,6.6903125,8.030937500000002,15.15,15.15,7.40623846153846,13.909313725490195,36,1,26
4641,M,local,local,S,private,44,33,0,72,43,77,2,3.801149425287357,4.392207792207791,5,10.987931034482758,9.97146551724138,11.757413793103444,10.04051724137931,11.613017241379307,9.084166666666668,10.945833333333333,10.397570129870138,14.259029369323486,116,1,29
4652,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,46.0,0.0,0.2775,0.0,0.2775,0.0,0.2775,0.1714,63.22916666666666,0,1,18
4665,M,local,local,S,private,19,8,0,30,20,27,2,3.198639455782313,3.6666666666666665,11,21.213605442176878,6.051428571428572,9.218571428571428,6.296428571428571,9.481071428571427,6.825,6.825,7.853974074074073,33.061456063907045,24,1,24
4667,F,local,local,S,private,37,67,0,0,68,104,2,3.6281305114638456,2.4519230769230766,5,14.71931216931217,11.342222222222222,12.791574074074076,11.165648148148149,12.599166666666667,14.629166666666668,14.740833333333333,11.564928846153851,18.51839786292558,224,1,27
4676,F,local,local,S,private,8,70,0,0,73,78,2,3.4186274509803924,1.5705128205128205,0,7.682633053221289,13.319264705882356,15.377205882352946,13.16029411764706,15.29338235294118,15.097916666666668,15.590416666666668,14.03868974358974,9.744375314228256,231,1,25
4678,M,local,local,S,private,10,2,0,0,7,12,1,3.6666666666666665,2.0,4,12.916666666666664,4.09875,7.9837500000000015,4.09875,7.9837500000000015,4.09875,7.9837500000000015,6.440900000000003,18.15767973856209,5,1,17
4681,M,local,local,S,private,5,1,0,0,6,6,1,3.6666666666666665,1.0,0,1.6666666666666667,7.41,9.475,7.41,9.475,7.41,9.475,7.842300000000002,1.9791666666666667,3,1,17
