SEXO,PROCEDENCIA,RESIDENCIA,ESTADO_CIVIL,TIPO_COLEGIO,JALADOS,APROBADOS,BECA_VIGENTE,CANT_RESERVAS,COD_CURSO,COD_GRUPO,COD_PLAN,CREDITOS,EFICIENCIA_SEMESTRES,EXCESO_INASISTENCIA,HRS_INASISTENCIA,Q1_Nota_S,Q3_Nota_S,Q1_Obligatorio_S,Q3_Obligatorio_S,Q1_Electivo_S,Q3_Electivo_S,PONDERADO,PRCTJE_INASISTENCIA_CURSO,AVANCE_CREDITOS,AGE,Dropout,COD_PERSONA
M,local,local,S,public,24.0,61.0,1,0.0,61.0,85.0,3.0,3.712531328201294,1.899999976158142,6.0,5.43508768081665,10.743026733398438,12.560263633728027,10.608421325683594,12.492105484008789,12.396875381469727,12.500624656677246,10.898881912231445,9.193315505981445,218.0,24.0,0,165
F,local,local,S,public,24.0,61.0,1,0.0,61.0,85.0,1.0,3.712531328201294,1.899999976158142,6.0,5.43508768081665,10.743026733398438,12.560263633728027,10.608421325683594,12.492105484008789,12.396875381469727,12.500624656677246,10.898881912231445,9.193315505981445,218.0,24.0,0,165
M,local,local,C,public,24.0,61.0,0,0.0,61.0,85.0,1.0,3.712531328201294,1.899999976158142,21.0,5.43508768081665,10.743026733398438,12.560263633728027,10.608421325683594,12.492105484008789,12.396875381469727,12.500624656677246,10.898881912231445,9.193315505981445,218.0,24.0,0,165
M,local,local,C,public,24.0,61.0,0,0.0,61.0,85.0,2.0,3.712531328201294,1.899999976158142,6.0,5.43508768081665,10.743026733398438,12.560263633728027,10.608421325683594,12.492105484008789,12.396875381469727,12.500624656677246,10.898881912231445,9.193315505981445,218.0,24.0,0,165
M,local,local,C,public,24.0,61.0,0,0.0,61.0,85.0,1.0,3.712531328201294,1.899999976158142,6.0,5.43508768081665,10.743026733398438,10.0,10.608421325683594,12.492105484008789,12.396875381469727,12.500624656677246,10.898881912231445,9.193315505981445,218.0,24.0,0,165
M,local,local,S,public,2.0,40.0,1,0.0,62.0,64.0,1.0,3.670562744140625,1.100000023841858,0.0,4.126839637756348,13.844090461730957,16.190000534057617,13.985227584838867,16.16272735595703,14.401666641235352,14.729999542236328,14.881566047668457,6.549479007720947,222.0,24.0,0,209
M,local,local,C,public,2.0,62.0,0,0.0,62.0,64.0,1.0,3.670562744140625,1.100000023841858,0.0,4.126839637756348,13.844090461730957,5.6,13.985227584838867,16.16272735595703,14.401666641235352,14.729999542236328,14.881566047668457,6.549479007720947,222.0,24.0,0,209
M,local,local,S,public,2.0,62.0,1,1160.0,62.0,64.0,1.0,3.670562744140625,1.100000023841858,0.0,4.126839637756348,13.844090461730957,16.190000534057617,13.985227584838867,16.16272735595703,14.401666641235352,14.729999542236328,14.881566047668457,6.549479007720947,222.0,24.0,0,209
M,local,local,C,public,2.0,62.0,0,0.0,62.0,64.0,2.0,3.670562744140625,1.100000023841858,0.0,4.126839637756348,13.844090461730957,16.190000534057617,13.985227584838867,16.16272735595703,14.401666641235352,14.729999542236328,14.881566047668457,6.549479007720947,222.0,24.0,0,209
M,foreign,local,S,public,2.0,62.0,0,0.0,62.0,64.0,1.0,3.670562744140625,1.100000023841858,2.0,4.126839637756348,13.844090461730957,16.190000534057617,13.985227584838867,16.16272735595703,14.401666641235352,14.729999542236328,14.881566047668457,6.549479007720947,222.0,24.0,0,209
M,local,local,S,private,32.0,61.0,2,93.0,61.0,93.0,1.0,3.7641775608062744,2.200000047683716,21.0,9.18777084350586,10.60704517364502,12.523181915283203,10.578522682189941,12.450908660888672,12.49625015258789,12.736249923706055,11.31037425994873,16.071025848388672,218.0,28.0,0,240
F,local,local,S,private,32.0,61.0,0,93.0,61.0,93.0,1.0,3.7641775608062744,2.200000047683716,23.0,9.18777084350586,10.60704517364502,12.523181915283203,10.578522682189941,12.450908660888672,12.49625015258789,12.736249923706055,11.31037425994873,16.071025848388672,218.0,28.0,0,240
M,local,local,C,private,32.0,61.0,0,93.0,61.0,93.0,1.0,3.7641775608062744,2.200000047683716,12.0,9.18777084350586,4.1,12.523181915283203,10.578522682189941,12.450908660888672,12.49625015258789,12.736249923706055,11.31037425994873,16.071025848388672,218.0,28.0,0,240
M,local,local,S,private,32.0,61.0,2,93.0,61.0,93.0,1.0,3.7641775608062744,2.200000047683716,12.0,9.18777084350586,10.60704517364502,12.523181915283203,10.578522682189941,12.450908660888672,12.49625015258789,9.2,11.31037425994873,16.071025848388672,218.0,28.0,0,240
M,local,local,C,private,32.0,61.0,0,93.0,61.0,93.0,1.0,3.7641775608062744,2.200000047683716,12.0,9.18777084350586,10.60704517364502,12.523181915283203,10.578522682189941,12.450908660888672,3.5,12.736249923706055,11.31037425994873,16.071025848388672,218.0,28.0,0,240
M,local,local,S,public,7.0,61.0,2,0.0,61.0,68.0,1.0,3.6729166507720947,1.0,3.0,3.5360119342803955,12.95687484741211,14.392812728881836,12.887656211853027,14.09390640258789,13.932999610900879,13.982999801635742,12.976411819458008,6.815996170043945,218.0,24.0,0,320
M,local,foreign,S,public,7.0,61.0,0,0.0,61.0,68.0,1.0,3.6729166507720947,0.6,3.0,3.5360119342803955,12.95687484741211,14.392812728881836,12.887656211853027,14.09390640258789,13.932999610900879,13.982999801635742,12.976411819458008,6.815996170043945,218.0,24.0,0,320
M,local,foreign,S,public,7.0,61.0,0,0.0,61.0,68.0,1.0,3.6729166507720947,1.600000023841858,3.0,3.5360119342803955,12.95687484741211,14.392812728881836,12.887656211853027,14.09390640258789,13.932999610900879,13.900000000000002,12.976411819458008,6.815996170043945,218.0,24.0,0,320
M,local,foreign,S,public,7.0,61.0,0,0.0,61.0,68.0,1.0,3.6729166507720947,1.600000023841858,3.0,3.5360119342803955,12.95687484741211,14.392812728881836,12.887656211853027,14.09390640258789,13.932999610900879,18.6,12.976411819458008,6.815996170043945,218.0,24.0,0,320
M,local,local,C,public,7.0,61.0,0,0.0,61.0,68.0,1.0,3.6729166507720947,1.600000023841858,3.0,3.5360119342803955,12.95687484741211,14.392812728881836,12.887656211853027,14.09390640258789,13.932999610900879,13.982999801635742,12.976411819458008,6.815996170043945,218.0,24.0,0,320
M,local,foreign,S,private,0.0,35.0,0,0.0,35.0,35.0,1.0,3.6336734294891357,0.699999988079071,0.0,1.2948979139328003,14.561785697937012,19.0,14.568214416503906,16.244285583496094,15.862500190734863,15.862500190734863,15.378628730773926,1.9464285373687744,125.0,27.0,0,331
M,local,local,S,private,0.0,35.0,2,0.0,35.0,35.0,1.0,3.6336734294891357,0.699999988079071,0.0,1.2948979139328003,14.561785697937012,16.244285583496094,14.568214416503906,16.244285583496094,15.862500190734863,15.862500190734863,15.378628730773926,1.9464285373687744,125.0,44.0,0,331
M,local,local,C,private,0.0,35.0,0,0.0,35.0,35.0,1.0,3.6336734294891357,0.699999988079071,0.0,1.2948979139328003,14.561785697937012,16.244285583496094,10.2,16.244285583496094,15.862500190734863,15.862500190734863,15.378628730773926,1.9464285373687744,125.0,27.0,0,331
F,local,foreign,S,private,0.0,35.0,0,0.0,35.0,35.0,1.0,3.6336734294891357,0.699999988079071,0.0,1.2948979139328003,14.561785697937012,16.244285583496094,14.568214416503906,16.244285583496094,15.862500190734863,15.862500190734863,15.378628730773926,1.9464285373687744,125.0,27.0,0,331
M,local,foreign,S,private,0.0,35.0,0,0.0,35.0,35.0,1.0,3.6336734294891357,7.6,0.0,1.2948979139328003,14.561785697937012,16.244285583496094,14.568214416503906,16.244285583496094,15.862500190734863,15.862500190734863,15.378628730773926,1.9464285373687744,125.0,27.0,0,331
F,local,local,S,private,24.0,61.0,0,0.0,61.0,48.0,1.0,3.951247215270996,2.0999999046325684,7.0,5.684013843536377,12.0384521484375,13.625714302062988,11.801904678344727,13.551904678344727,15.012499809265137,15.177499771118164,11.641440391540527,11.318115234375,218.0,24.0,0,409
M,local,local,S,private,24.0,61.0,1,0.0,61.0,85.0,1.0,3.951247215270996,1.0,7.0,5.684013843536377,12.0384521484375,13.625714302062988,11.801904678344727,13.551904678344727,15.012499809265137,15.177499771118164,11.641440391540527,11.318115234375,218.0,24.0,0,409
F,local,local,S,private,6.0,61.0,0,0.0,61.0,85.0,1.0,3.951247215270996,2.0999999046325684,7.0,5.684013843536377,12.0384521484375,13.625714302062988,11.801904678344727,13.551904678344727,15.012499809265137,15.177499771118164,11.641440391540527,11.318115234375,218.0,24.0,0,409
M,local,foreign,S,private,24.0,61.0,0,0.0,61.0,85.0,1.0,3.951247215270996,2.0999999046325684,7.0,5.684013843536377,12.0384521484375,13.625714302062988,11.801904678344727,13.551904678344727,15.012499809265137,15.177499771118164,5.8,11.318115234375,218.0,24.0,0,409
M,local,local,S,private,24.0,61.0,2,0.0,61.0,85.0,1.0,3.951247215270996,2.0999999046325684,7.0,5.684013843536377,1.1,13.625714302062988,11.801904678344727,13.551904678344727,15.012499809265137,15.177499771118164,11.641440391540527,11.318115234375,218.0,24.0,0,409
M,local,local,S,public,17.0,61.0,2,78.0,61.0,78.0,1.0,3.9283447265625,2.0999999046325684,3.0,4.546485424041748,11.655952453613281,12.927262306213379,11.663095474243164,12.903214454650879,12.670000076293945,14.032500267028809,7.6,8.160612106323242,218.0,26.0,0,631
M,local,foreign,C,public,17.0,61.0,0,78.0,61.0,78.0,1.0,3.9283447265625,2.0999999046325684,3.0,4.546485424041748,11.655952453613281,12.927262306213379,11.663095474243164,12.903214454650879,12.670000076293945,14.032500267028809,12.357285499572754,8.160612106323242,218.0,26.0,0,631
M,local,foreign,S,public,17.0,61.0,0,78.0,13.0,78.0,1.0,3.9283447265625,2.0999999046325684,3.0,4.546485424041748,11.655952453613281,12.927262306213379,11.663095474243164,12.903214454650879,12.670000076293945,14.032500267028809,12.357285499572754,8.160612106323242,218.0,26.0,0,631
M,local,local,C,public,41.0,61.0,0,78.0,61.0,78.0,1.0,3.9283447265625,2.0999999046325684,3.0,4.546485424041748,11.655952453613281,12.927262306213379,11.663095474243164,12.903214454650879,12.670000076293945,14.032500267028809,12.357285499572754,8.160612106323242,218.0,26.0,0,631
M,local,local,S,public,17.0,61.0,1,78.0,61.0,78.0,1.0,3.9283447265625,2.0999999046325684,3.0,64.2,11.655952453613281,12.927262306213379,11.663095474243164,12.903214454650879,12.670000076293945,14.032500267028809,12.357285499572754,8.160612106323242,218.0,26.0,0,631
F,local,foreign,S,public,0.0,33.0,0,0.0,33.0,33.0,1.0,3.8690476417541504,0.699999988079071,0.0,1.3095238208770752,15.264642715454102,16.353214263916016,15.356785774230957,16.323928833007812,15.510000228881836,0.5,15.74393367767334,2.104377031326294,119.0,25.0,0,650
F,local,local,S,public,0.0,33.0,1,0.0,33.0,33.0,1.0,3.8690476417541504,0.699999988079071,0.0,1.3095238208770752,15.264642715454102,16.353214263916016,3.1,16.323928833007812,15.510000228881836,15.510000228881836,15.74393367767334,2.104377031326294,119.0,25.0,0,650
F,local,local,S,public,0.0,33.0,2,0.0,33.0,33.0,1.0,3.8690476417541504,0.699999988079071,0.0,1.3095238208770752,15.264642715454102,16.353214263916016,15.356785774230957,16.323928833007812,15.510000228881836,15.510000228881836,15.74393367767334,2.104377031326294,119.0,25.0,0,650
F,foreign,local,S,public,0.0,33.0,0,0.0,33.0,33.0,1.0,4.0337041,0.699999988079071,0.0,1.3095238208770752,15.264642715454102,16.353214263916016,15.356785774230957,16.323928833007812,15.510000228881836,15.510000228881836,15.74393367767334,2.104377031326294,119.0,25.0,0,650
F,local,local,S,private,20.0,33.0,0,0.0,33.0,33.0,1.0,3.8690476417541504,0.699999988079071,0.0,1.3095238208770752,15.264642715454102,16.353214263916016,15.356785774230957,16.323928833007812,15.510000228881836,15.510000228881836,15.74393367767334,2.104377031326294,119.0,25.0,0,650
M,local,local,S,private,16.0,62.0,2,546.0,62.0,78.0,1.0,4.072681903839111,1.899999976158142,3.0,5.135964870452881,10.093289375305176,11.789999961853027,10.093026161193848,11.608552932739258,13.870833396911621,13.870833396911621,11.725065231323242,78.5,221.0,30.0,0,708
M,local,local,S,private,16.0,62.0,2,546.0,62.0,78.0,1.0,4.072681903839111,1.899999976158142,3.0,5.135964870452881,10.093289375305176,8.1,10.093026161193848,11.608552932739258,13.870833396911621,13.870833396911621,11.725065231323242,4.623632907867432,221.0,30.0,0,708
F,local,local,S,private,16.0,62.0,0,546.0,62.0,78.0,1.0,4.072681903839111,1.899999976158142,3.0,5.135964870452881,10.093289375305176,11.789999961853027,10.093026161193848,11.608552932739258,13.870833396911621,1.9,11.725065231323242,4.623632907867432,221.0,30.0,0,708
M,local,local,S,private,16.0,62.0,1,546.0,62.0,78.0,1.0,4.072681903839111,1.899999976158142,3.0,5.135964870452881,7.3,11.789999961853027,10.093026161193848,11.608552932739258,13.870833396911621,13.870833396911621,11.725065231323242,4.623632907867432,221.0,30.0,0,708
F,local,local,S,private,16.0,62.0,0,546.0,62.0,78.0,1.0,4.072681903839111,1.899999976158142,3.0,5.135964870452881,10.093289375305176,11.789999961853027,13.6,11.608552932739258,13.870833396911621,13.870833396911621,11.725065231323242,4.623632907867432,221.0,30.0,0,708
M,local,local,S,private,6.0,62.0,1,0.0,62.0,68.0,1.0,3.6796627044677734,1.2000000476837158,3.0,6.862500190734863,13.571666717529297,15.16333293914795,13.725000381469727,15.27416706085205,14.198749542236328,14.696249961853027,14.326494216918945,11.843624114990234,221.0,21.0,0,738
M,local,local,S,private,6.0,62.0,1,0.0,62.0,68.0,1.0,3.6796627044677734,1.2000000476837158,3.0,6.862500190734863,13.571666717529297,16.6,13.725000381469727,15.27416706085205,14.198749542236328,14.696249961853027,14.326494216918945,11.843624114990234,221.0,21.0,0,738
M,local,local,C,private,6.0,62.0,0,0.0,62.0,68.0,1.0,3.6796627044677734,1.2000000476837158,3.0,42.9,13.571666717529297,15.16333293914795,13.725000381469727,15.27416706085205,14.198749542236328,14.696249961853027,14.326494216918945,11.843624114990234,221.0,21.0,0,738
F,local,local,S,private,6.0,62.0,0,0.0,62.0,68.0,1.0,3.6796627044677734,1.2000000476837158,3.0,20.5,13.571666717529297,15.16333293914795,13.725000381469727,15.27416706085205,14.198749542236328,14.696249961853027,14.326494216918945,11.843624114990234,221.0,21.0,0,738
M,local,local,C,private,6.0,62.0,0,0.0,62.0,68.0,1.0,3.6796627044677734,1.2000000476837158,3.0,6.862500190734863,13.571666717529297,15.16333293914795,13.725000381469727,15.27416706085205,14.198749542236328,14.696249961853027,6.3,11.843624114990234,221.0,21.0,0,738
M,local,local,S,public,16.0,62.0,1,0.0,62.0,78.0,1.0,3.7357141971588135,0.8,1.0,5.301455020904541,11.578332901000977,12.936388969421387,11.425000190734863,12.81583309173584,12.986666679382324,12.986666679382324,11.953215599060059,10.36441707611084,220.0,30.0,0,884
M,local,foreign,S,public,16.0,7.0,0,0.0,62.0,78.0,1.0,3.7357141971588135,1.7999999523162842,1.0,5.301455020904541,11.578332901000977,12.936388969421387,11.425000190734863,12.81583309173584,12.986666679382324,12.986666679382324,11.953215599060059,10.36441707611084,220.0,30.0,0,884
M,local,local,S,public,16.0,62.0,2,0.0,62.0,78.0,1.0,3.7357141971588135,1.7999999523162842,1.0,5.301455020904541,11.578332901000977,12.936388969421387,4.6,12.81583309173584,12.986666679382324,12.986666679382324,11.953215599060059,10.36441707611084,220.0,30.0,0,884
M,local,foreign,S,public,16.0,62.0,0,0.0,62.0,78.0,1.0,3.7357141971588135,1.7999999523162842,1.0,5.301455020904541,11.578332901000977,6.5,11.425000190734863,12.81583309173584,12.986666679382324,12.986666679382324,11.953215599060059,10.36441707611084,220.0,30.0,0,884
M,local,foreign,S,public,16.0,62.0,0,0.0,62.0,78.0,1.0,3.7357141971588135,1.7999999523162842,1.0,32.2,11.578332901000977,12.936388969421387,11.425000190734863,12.81583309173584,12.986666679382324,12.986666679382324,11.953215599060059,10.36441707611084,220.0,30.0,0,884
F,local,local,S,public,35.0,62.0,2,1649.0,63.0,97.0,1.0,3.9923646450042725,2.9000000953674316,7.0,13.391051292419434,9.218017578125,10.780861854553223,3.9,10.973392486572266,9.925833702087402,10.927499771118164,10.1331205368042,12.07198429107666,220.0,37.0,0,886
F,foreign,local,S,public,35.0,62.0,0,1649.0,63.0,97.0,1.0,3.9923646450042725,2.9000000953674316,7.0,3.5,9.218017578125,10.780861854553223,9.443303108215332,10.973392486572266,9.925833702087402,10.927499771118164,10.1331205368042,12.07198429107666,220.0,37.0,0,886
F,foreign,local,S,public,35.0,62.0,0,1649.0,63.0,41.0,1.0,3.9923646450042725,2.9000000953674316,7.0,13.391051292419434,9.218017578125,10.780861854553223,9.443303108215332,10.973392486572266,9.925833702087402,10.927499771118164,10.1331205368042,12.07198429107666,220.0,37.0,0,886
F,local,local,S,public,35.0,62.0,1,1649.0,63.0,97.0,1.0,3.9923646450042725,2.9000000953674316,7.0,13.391051292419434,9.218017578125,10.780861854553223,9.443303108215332,10.973392486572266,9.925833702087402,10.927499771118164,10.1331205368042,12.07198429107666,178.0,37.0,0,886
F,local,foreign,S,public,35.0,62.0,0,1649.0,63.0,97.0,1.0,3.9923646450042725,2.9000000953674316,25.0,13.391051292419434,9.218017578125,10.780861854553223,9.443303108215332,10.973392486572266,9.925833702087402,10.927499771118164,10.1331205368042,12.07198429107666,220.0,37.0,0,886
M,local,local,S,private,8.0,61.0,2,976.0,62.0,69.0,1.0,3.8204081058502197,1.399999976158142,0.0,1.9047619104385376,11.951250076293945,13.05392837524414,11.933035850524902,13.048928260803223,12.390000343322754,13.085000038146973,12.365283966064453,4.248691558837891,218.0,23.0,0,887
M,local,foreign,S,private,8.0,61.0,1,69.0,62.0,69.0,1.0,3.8204081058502197,1.399999976158142,0.0,1.9047619104385376,11.951250076293945,13.05392837524414,11.933035850524902,13.048928260803223,12.390000343322754,13.085000038146973,12.365283966064453,4.248691558837891,218.0,23.0,0,887
M,local,local,C,private,8.0,61.0,0,69.0,62.0,69.0,1.0,3.8204081058502197,1.399999976158142,0.0,1.9047619104385376,11.951250076293945,10.2,11.933035850524902,13.048928260803223,12.390000343322754,13.085000038146973,12.365283966064453,4.248691558837891,218.0,23.0,0,887
M,local,local,S,private,8.0,61.0,1,69.0,62.0,69.0,1.0,3.8204081058502197,1.399999976158142,0.0,1.9047619104385376,11.951250076293945,0.5,11.933035850524902,13.048928260803223,12.390000343322754,13.085000038146973,12.365283966064453,4.248691558837891,218.0,23.0,0,887
M,local,foreign,S,private,8.0,61.0,0,69.0,62.0,41.0,1.0,3.8204081058502197,1.399999976158142,0.0,1.9047619104385376,11.951250076293945,13.05392837524414,11.933035850524902,13.048928260803223,12.390000343322754,13.085000038146973,12.365283966064453,4.248691558837891,218.0,23.0,0,887
M,local,foreign,S,private,5.0,61.0,1,0.0,61.0,66.0,1.0,3.714583396911621,1.2000000476837158,2.0,2.5456349849700928,13.26604175567627,14.979374885559082,13.155625343322754,14.814374923706055,14.6850004196167,15.126667022705078,13.811010360717773,4.601220607757568,218.0,26.0,0,953
M,local,local,C,private,5.0,61.0,0,1138.0,61.0,66.0,1.0,3.714583396911621,1.2000000476837158,2.0,2.5456349849700928,13.26604175567627,14.979374885559082,13.155625343322754,14.814374923706055,14.6850004196167,15.126667022705078,13.811010360717773,4.601220607757568,218.0,26.0,0,953
M,local,local,C,private,5.0,61.0,0,730.0,61.0,66.0,1.0,3.714583396911621,1.2000000476837158,2.0,2.5456349849700928,13.26604175567627,14.979374885559082,13.155625343322754,14.814374923706055,14.6850004196167,15.126667022705078,13.811010360717773,4.601220607757568,218.0,26.0,0,953
M,local,local,C,private,5.0,61.0,0,0.0,61.0,66.0,1.0,3.714583396911621,1.2000000476837158,2.0,2.5456349849700928,13.26604175567627,14.979374885559082,13.155625343322754,14.814374923706055,14.6850004196167,15.126667022705078,12.1,4.601220607757568,218.0,26.0,0,953
M,local,local,S,private,13.0,61.0,2,0.0,61.0,66.0,1.0,3.714583396911621,1.2000000476837158,2.0,2.5456349849700928,13.26604175567627,14.979374885559082,13.155625343322754,14.814374923706055,14.6850004196167,15.126667022705078,13.811010360717773,4.601220607757568,218.0,26.0,0,953
F,local,foreign,S,public,22.0,61.0,0,1505.0,61.0,83.0,1.0,3.7659146785736084,1.899999976158142,14.0,8.118671417236328,10.9350004196167,12.651052474975586,10.888684272766113,12.579999923706055,13.944999694824219,14.188333511352539,11.43962574005127,16.29450798034668,218.0,23.0,0,956
F,local,foreign,S,public,22.0,61.0,0,0.0,61.0,83.0,1.0,3.7659146785736084,1.899999976158142,14.0,8.118671417236328,10.9350004196167,12.651052474975586,10.888684272766113,12.579999923706055,13.944999694824219,14.188333511352539,11.43962574005127,16.29450798034668,11.0,23.0,0,956
M,local,local,C,public,22.0,61.0,0,0.0,61.0,83.0,1.0,3.7659146785736084,1.899999976158142,14.0,8.118671417236328,10.9350004196167,12.651052474975586,10.888684272766113,12.579999923706055,13.944999694824219,14.188333511352539,11.43962574005127,16.29450798034668,218.0,23.0,0,956
F,local,local,S,private,22.0,61.0,0,0.0,61.0,83.0,1.0,3.7659146785736084,1.899999976158142,14.0,8.118671417236328,10.9350004196167,12.651052474975586,10.888684272766113,12.579999923706055,13.944999694824219,14.188333511352539,11.43962574005127,16.29450798034668,160.0,23.0,0,956
M,foreign,local,S,public,22.0,61.0,0,0.0,61.0,83.0,1.0,3.7659146785736084,1.899999976158142,14.0,8.118671417236328,10.9350004196167,12.651052474975586,10.888684272766113,12.579999923706055,13.944999694824219,14.188333511352539,11.43962574005127,16.29450798034668,218.0,23.0,0,956
M,local,local,C,public,21.0,61.0,0,82.0,61.0,82.0,1.0,4.019799709320068,1.899999976158142,11.0,7.918797016143799,10.489736557006836,12.450657844543457,17.4,12.357368469238281,12.954999923706055,13.483750343322754,11.4245023727417,12.459051132202148,218.0,24.0,0,984
