SEXO,PROCEDENCIA,RESIDENCIA,ESTADO_CIVIL,TIPO_COLEGIO,JALADOS,APROBADOS,BECA_VIGENTE,CANT_RESERVAS,COD_CURSO,COD_GRUPO,COD_PLAN,CREDITOS,EFICIENCIA_SEMESTRES,EXCESO_INASISTENCIA,HRS_INASISTENCIA,Q1_Nota_S,Q3_Nota_S,Q1_Obligatorio_S,Q3_Obligatorio_S,Q1_Electivo_S,Q3_Electivo_S,PONDERADO,PRCTJE_INASISTENCIA_CURSO,AVANCE_CREDITOS,AGE,Dropout,COD_PERSONA
M,foreign,local,S,private,11.0,58.0,1,414.0,61.0,69.0,1.0,3.5942177772521973,1.5555555820465088,4.0,4.0714287757873535,11.172499656677246,12.923928260803223,11.181249618530273,12.879107475280762,13.47599983215332,13.47599983215332,12.491003036499023,5.424629211425781,205.0,45.0,0,62
M,foreign,local,S,private,11.0,58.0,2,414.0,61.0,69.0,1.0,3.5942177772521973,1.5555555820465088,4.0,4.0714287757873535,11.172499656677246,12.923928260803223,11.181249618530273,12.879107475280762,13.47599983215332,13.47599983215332,12.491003036499023,40.2,205.0,28.0,0,62
M,foreign,local,S,private,11.0,58.0,2,414.0,61.0,69.0,1.0,3.5942177772521973,1.5555555820465088,4.0,4.0714287757873535,11.172499656677246,12.923928260803223,11.181249618530273,12.879107475280762,13.47599983215332,13.47599983215332,12.491003036499023,45.1,205.0,28.0,0,62
M,foreign,local,S,private,11.0,58.0,2,414.0,61.0,69.0,1.0,3.5942177772521973,1.5555555820465088,4.0,4.0714287757873535,11.172499656677246,12.923928260803223,15.2,12.879107475280762,13.47599983215332,13.47599983215332,12.491003036499023,5.424629211425781,205.0,28.0,0,62
F,local,local,S,public,22.0,29.0,2,0.0,36.0,51.0,1.0,4.037229537963867,2.200000047683716,3.0,7.616666793823242,10.398181915283203,12.73272705078125,10.398181915283203,12.73272705078125,10.398181915283203,12.73272705078125,17.1,11.443755149841309,109.0,22.0,0,74
F,local,local,S,public,22.0,29.0,2,0.0,36.0,51.0,1.0,4.037229537963867,2.200000047683716,3.0,7.616666793823242,10.398181915283203,12.73272705078125,10.398181915283203,9.1,10.398181915283203,12.73272705078125,10.917384147644043,11.443755149841309,109.0,22.0,0,74
F,local,local,S,public,22.0,29.0,1,0.0,36.0,51.0,1.0,4.037229537963867,2.200000047683716,3.0,7.616666793823242,10.398181915283203,12.73272705078125,10.398181915283203,12.73272705078125,13.6,12.73272705078125,10.917384147644043,11.443755149841309,109.0,22.0,0,74
F,local,local,S,public,22.0,29.0,2,0.0,36.0,51.0,1.0,4.037229537963867,2.200000047683716,3.0,7.616666793823242,10.398181915283203,12.73272705078125,10.398181915283203,12.73272705078125,10.398181915283203,12.73272705078125,10.917384147644043,11.443755149841309,109.0,22.0,0,74
F,local,local,S,public,22.0,29.0,2,0.0,36.0,51.0,1.0,4.037229537963867,8.3,3.0,7.616666793823242,10.398181915283203,12.73272705078125,10.398181915283203,12.73272705078125,10.398181915283203,12.73272705078125,10.917384147644043,11.443755149841309,109.0,22.0,0,74
M,local,local,S,private,10.0,14.0,1,0.0,17.0,19.0,1.0,3.6857142448425293,1.5,0.0,0.0,10.786666870117188,13.850000381469727,10.786666870117188,13.850000381469727,10.786666870117188,13.850000381469727,11.918600082397461,0.0,49.0,20.0,0,83
M,local,local,S,private,5.0,14.0,2,0.0,17.0,19.0,1.0,4.2835477,1.5,0.0,0.0,10.786666870117188,13.850000381469727,10.786666870117188,13.850000381469727,10.786666870117188,13.850000381469727,11.918600082397461,0.0,49.0,20.0,0,83
M,local,local,S,private,5.0,14.0,1,0.0,17.0,19.0,1.0,2.2863026,1.5,0.0,0.0,10.786666870117188,13.850000381469727,10.786666870117188,13.850000381469727,10.786666870117188,13.850000381469727,11.918600082397461,0.0,49.0,20.0,0,83
M,local,local,S,private,5.0,14.0,1,0.0,17.0,19.0,1.0,3.6857142448425293,1.5,0.0,0.0,10.786666870117188,13.850000381469727,10.786666870117188,13.850000381469727,0.6,13.850000381469727,11.918600082397461,0.0,49.0,20.0,0,83
M,local,local,S,private,34.0,14.0,1,0.0,17.0,19.0,1.0,3.6857142448425293,1.5,0.0,0.0,10.786666870117188,13.850000381469727,10.786666870117188,13.850000381469727,10.786666870117188,13.850000381469727,11.918600082397461,0.0,49.0,20.0,0,83
F,local,local,S,private,6.0,0.0,2,0.0,6.0,20.0,1.0,3.1666667461395264,1.0,0.0,0.0,0.44999998807907104,1.912500023841858,0.44999998807907104,1.912500023841858,0.44999998807907104,1.912500023841858,1.3632999658584595,0.0,0.0,18.0,0,117
F,local,local,S,private,6.0,0.0,1,0.0,6.0,6.0,1.0,3.1666667461395264,1.0,0.0,0.0,8.3,1.912500023841858,0.44999998807907104,1.912500023841858,0.44999998807907104,1.912500023841858,1.3632999658584595,0.0,0.0,18.0,0,117
F,local,local,S,private,6.0,0.0,1,0.0,6.0,6.0,1.0,3.1666667461395264,2.8,0.0,0.0,0.44999998807907104,1.912500023841858,0.44999998807907104,1.912500023841858,0.44999998807907104,1.912500023841858,1.3632999658584595,0.0,0.0,18.0,0,117
F,local,local,S,private,6.0,0.0,1,0.0,6.0,6.0,1.0,3.1666667461395264,1.0,0.0,0.0,0.44999998807907104,1.912500023841858,0.44999998807907104,1.912500023841858,0.44999998807907104,1.912500023841858,1.3632999658584595,0.0,0.0,18.0,0,117
F,local,local,S,private,6.0,0.0,2,0.0,6.0,6.0,1.0,3.1666667461395264,1.0,0.0,0.0,0.44999998807907104,1.912500023841858,0.5,1.912500023841858,0.44999998807907104,1.912500023841858,1.3632999658584595,0.0,0.0,18.0,0,117
M,local,local,S,private,9.0,10.0,2,19.0,12.0,19.0,1.0,4.6188789,2.0,1.0,9.416666984558105,8.579375267028809,11.848750114440918,8.579375267028809,11.848750114440918,8.579375267028809,11.848750114440918,10.054847717285156,13.706140518188477,36.0,20.0,0,120
M,local,local,S,private,9.0,10.0,1,19.0,12.0,19.0,1.0,3.7833333015441895,2.0,1.0,49.3,8.579375267028809,11.848750114440918,8.579375267028809,11.848750114440918,8.579375267028809,11.848750114440918,10.054847717285156,13.706140518188477,36.0,20.0,0,120
M,local,local,S,private,9.0,10.0,1,19.0,12.0,19.0,1.0,3.6860756,2.0,1.0,9.416666984558105,8.579375267028809,11.848750114440918,8.579375267028809,11.848750114440918,8.579375267028809,11.848750114440918,10.054847717285156,13.706140518188477,36.0,20.0,0,120
M,local,local,S,private,37.0,10.0,1,19.0,12.0,19.0,1.0,3.7833333015441895,2.0,1.0,9.416666984558105,8.579375267028809,11.848750114440918,8.579375267028809,11.848750114440918,8.579375267028809,11.848750114440918,10.054847717285156,13.706140518188477,36.0,20.0,0,120
M,local,foreign,S,private,9.0,10.0,1,19.0,12.0,19.0,1.0,3.7833333015441895,2.0,1.0,9.416666984558105,8.579375267028809,11.848750114440918,8.579375267028809,11.848750114440918,8.579375267028809,11.848750114440918,10.054847717285156,13.706140518188477,36.0,20.0,0,120
M,local,foreign,S,private,20.0,13.0,1,42.0,15.0,33.0,1.0,3.838435411453247,3.909090995788574,0.0,1.409523844718933,7.111428737640381,11.471428871154785,7.111428737640381,11.471428871154785,7.111428737640381,11.471428871154785,8.71423625946045,1.801346778869629,43.0,21.0,0,128
M,local,local,S,private,20.0,13.0,1,42.0,15.0,33.0,1.0,3.838435411453247,3.909090995788574,0.0,1.409523844718933,15.0,11.471428871154785,7.111428737640381,11.471428871154785,7.111428737640381,11.471428871154785,8.71423625946045,1.801346778869629,43.0,21.0,0,128
F,local,local,S,private,20.0,13.0,2,42.0,15.0,33.0,1.0,3.838435411453247,3.909090995788574,0.0,1.409523844718933,7.111428737640381,11.471428871154785,7.111428737640381,11.471428871154785,7.111428737640381,11.471428871154785,8.71423625946045,1.801346778869629,43.0,21.0,0,128
M,local,local,S,private,27.0,13.0,1,42.0,15.0,33.0,1.0,3.838435411453247,3.909090995788574,0.0,1.409523844718933,7.111428737640381,11.471428871154785,7.111428737640381,11.471428871154785,7.111428737640381,11.471428871154785,8.71423625946045,1.801346778869629,43.0,21.0,0,128
M,foreign,local,S,private,20.0,13.0,2,42.0,15.0,33.0,1.0,3.838435411453247,3.909090995788574,0.0,1.409523844718933,7.111428737640381,11.471428871154785,7.111428737640381,11.471428871154785,7.111428737640381,11.471428871154785,8.71423625946045,1.801346778869629,43.0,21.0,0,128
M,local,local,S,private,28.0,66.0,1,0.0,61.0,94.0,1.0,3.7800452709198,1.9138298034667969,3.0,5.9723358154296875,11.137262344360352,12.938570976257324,11.011666297912598,12.913095474243164,13.426250457763672,13.568750381469727,11.500000000000002,10.407163619995117,232.0,24.0,0,131
M,local,local,S,private,28.0,66.0,1,1297.0,61.0,94.0,1.0,3.7800452709198,1.9138298034667969,3.0,5.9723358154296875,11.137262344360352,12.938570976257324,11.011666297912598,12.913095474243164,13.426250457763672,13.568750381469727,11.58463191986084,10.407163619995117,232.0,24.0,0,131
M,local,local,S,private,28.0,66.0,2,0.0,61.0,94.0,1.0,3.7800452709198,1.9138298034667969,3.0,5.9723358154296875,9.2,12.938570976257324,11.011666297912598,12.913095474243164,13.426250457763672,13.568750381469727,11.58463191986084,10.407163619995117,232.0,24.0,0,131
M,local,local,S,private,28.0,66.0,1,0.0,61.0,94.0,1.0,3.7800452709198,1.9138298034667969,3.0,5.9723358154296875,11.137262344360352,12.938570976257324,11.011666297912598,12.913095474243164,13.426250457763672,7.7,11.58463191986084,10.407163619995117,232.0,24.0,0,131
M,local,local,S,private,28.0,66.0,2,0.0,61.0,94.0,1.0,3.7800452709198,1.9138298034667969,3.0,5.9723358154296875,11.137262344360352,12.938570976257324,11.011666297912598,12.913095474243164,13.426250457763672,13.568750381469727,11.58463191986084,10.407163619995117,232.0,28.0,0,131
M,local,local,S,private,28.0,18.0,1,0.0,20.0,25.0,1.0,3.9352381229400635,1.6666666269302368,0.0,0.48571428656578064,9.953499794006348,12.040499687194824,10.072500228881836,12.150500297546387,10.862500190734863,11.287500381469727,10.645243644714355,1.3333333730697632,62.0,19.0,0,144
M,local,local,S,private,7.0,18.0,1,0.0,20.0,25.0,1.0,3.9352381229400635,1.6666666269302368,0.0,0.48571428656578064,9.953499794006348,12.040499687194824,10.072500228881836,12.150500297546387,1.6,11.287500381469727,10.645243644714355,1.3333333730697632,62.0,19.0,0,144
M,local,local,S,private,7.0,18.0,1,0.0,20.0,25.0,1.0,3.9352381229400635,1.6666666269302368,0.0,0.48571428656578064,9.953499794006348,8.0,10.072500228881836,12.150500297546387,10.862500190734863,11.287500381469727,10.645243644714355,1.3333333730697632,62.0,19.0,0,144
M,local,local,S,private,7.0,18.0,1,0.0,20.0,25.0,1.0,3.9352381229400635,1.6666666269302368,0.0,0.48571428656578064,9.953499794006348,12.040499687194824,10.072500228881836,12.150500297546387,10.862500190734863,11.287500381469727,10.645243644714355,1.3333333730697632,62.0,19.0,0,144
M,local,local,S,private,7.0,18.0,1,0.0,20.0,25.0,1.0,3.9352381229400635,1.6666666269302368,0.0,44.8,9.953499794006348,12.040499687194824,10.072500228881836,12.150500297546387,10.862500190734863,11.287500381469727,10.645243644714355,1.3333333730697632,62.0,19.0,0,144
F,foreign,foreign,S,private,1.0,22.0,2,69.0,23.0,23.0,1.0,3.8499999046325684,1.0,0.0,1.1833332777023315,14.738750457763672,16.330625534057617,14.738750457763672,16.330625534057617,14.738750457763672,16.330625534057617,15.46796989440918,1.0929951667785645,83.0,20.0,0,160
F,foreign,local,S,private,1.0,22.0,2,69.0,23.0,23.0,1.0,3.8499999046325684,1.0,0.0,1.1833332777023315,14.738750457763672,4.3,14.738750457763672,16.330625534057617,14.738750457763672,16.330625534057617,15.46796989440918,1.0929951667785645,83.0,20.0,0,160
F,foreign,local,S,private,1.0,22.0,2,69.0,23.0,23.0,1.0,3.8499999046325684,1.0,0.0,1.1833332777023315,14.738750457763672,16.330625534057617,14.738750457763672,16.330625534057617,14.738750457763672,16.330625534057617,15.46796989440918,1.0929951667785645,83.0,20.0,0,160
F,foreign,local,S,private,1.0,22.0,2,69.0,23.0,23.0,1.0,3.8499999046325684,1.0,0.0,1.1833332777023315,14.738750457763672,16.330625534057617,14.738750457763672,16.330625534057617,14.738750457763672,16.330625534057617,15.46796989440918,49.2,83.0,20.0,0,160
F,foreign,local,S,private,1.0,22.0,1,69.0,23.0,23.0,1.0,3.8499999046325684,1.0,0.0,1.1833332777023315,14.738750457763672,16.330625534057617,14.738750457763672,16.330625534057617,14.738750457763672,16.330625534057617,15.46796989440918,1.0929951667785645,98.0,20.0,0,160
M,local,local,S,private,6.0,15.0,1,0.0,20.0,128.0,1.0,3.745833396911621,1.0,1.0,5.712500095367432,9.6381254196167,11.270000457763672,10.091875076293945,11.28125,10.399999618530273,10.399999618530273,11.089381217956543,5.817460536956787,54.0,19.0,0,164
M,local,local,S,private,24.0,15.0,1,0.0,20.0,21.0,1.0,3.745833396911621,1.0,1.0,5.712500095367432,9.6381254196167,11.270000457763672,10.091875076293945,11.28125,10.399999618530273,10.399999618530273,11.089381217956543,5.817460536956787,54.0,19.0,0,164
M,local,local,S,private,6.0,15.0,1,0.0,65.0,21.0,1.0,3.745833396911621,1.0,1.0,5.712500095367432,9.6381254196167,11.270000457763672,10.091875076293945,11.28125,10.399999618530273,10.399999618530273,11.089381217956543,5.817460536956787,54.0,19.0,0,164
M,local,local,S,private,6.0,15.0,2,0.0,20.0,21.0,1.0,4.5454934,1.0,1.0,5.712500095367432,9.6381254196167,11.270000457763672,10.091875076293945,11.28125,10.399999618530273,10.399999618530273,11.089381217956543,5.817460536956787,54.0,19.0,0,164
M,local,local,S,private,6.0,15.0,1,0.0,20.0,21.0,1.0,2.4317997,1.0,1.0,5.712500095367432,9.6381254196167,11.270000457763672,10.091875076293945,11.28125,10.399999618530273,10.399999618530273,11.089381217956543,5.817460536956787,54.0,19.0,0,164
M,local,local,S,public,34.0,12.0,1,110.0,17.0,22.0,1.0,3.538095235824585,2.0,2.0,6.25,8.890000343322754,12.293749809265137,8.965624809265137,12.356249809265137,0.0,0.0,10.941859245300293,5.445075988769531,40.0,23.0,0,167
M,local,local,S,public,10.0,12.0,1,110.0,57.0,22.0,1.0,3.538095235824585,2.0,2.0,6.25,8.890000343322754,12.293749809265137,8.965624809265137,12.356249809265137,0.0,0.0,10.941859245300293,5.445075988769531,40.0,23.0,0,167
M,local,local,S,public,10.0,12.0,2,110.0,17.0,22.0,1.0,3.538095235824585,2.0,2.0,6.25,8.890000343322754,12.293749809265137,8.965624809265137,12.356249809265137,15.9,0.0,10.941859245300293,5.445075988769531,40.0,23.0,0,167
M,local,local,S,public,10.0,12.0,1,110.0,17.0,22.0,1.0,3.538095235824585,2.0,2.0,6.25,8.890000343322754,12.293749809265137,8.965624809265137,12.356249809265137,0.0,0.0,10.941859245300293,28.3,40.0,23.0,0,167
M,local,local,S,public,10.0,12.0,2,110.0,17.0,22.0,1.0,3.538095235824585,2.0,2.0,6.25,8.890000343322754,12.293749809265137,8.965624809265137,12.356249809265137,0.0,0.0,10.941859245300293,5.445075988769531,202.0,23.0,0,167
M,local,local,C,public,11.0,11.0,2,120.0,14.0,22.0,2.0,3.269230842590332,5.4772725105285645,6.0,9.307692527770996,9.665769577026367,10.480384826660156,10.0337495803833,10.866250038146973,19.2,9.225000381469727,10.114327430725098,17.869874954223633,36.0,34.0,0,199
M,local,local,C,public,11.0,11.0,1,120.0,14.0,22.0,2.0,3.269230842590332,3.1,6.0,9.307692527770996,9.665769577026367,10.480384826660156,10.0337495803833,10.866250038146973,9.225000381469727,9.225000381469727,10.114327430725098,17.869874954223633,36.0,34.0,0,199
M,local,foreign,C,public,11.0,11.0,2,120.0,14.0,22.0,2.0,3.269230842590332,5.4772725105285645,6.0,9.307692527770996,9.665769577026367,10.480384826660156,10.0337495803833,10.866250038146973,9.225000381469727,9.225000381469727,10.114327430725098,17.869874954223633,36.0,34.0,0,199
M,local,local,C,public,11.0,11.0,2,120.0,14.0,22.0,2.0,3.269230842590332,5.4772725105285645,6.0,9.307692527770996,1.7,10.480384826660156,10.0337495803833,10.866250038146973,9.225000381469727,9.225000381469727,10.114327430725098,17.869874954223633,36.0,34.0,0,199
M,foreign,foreign,C,public,11.0,11.0,0,120.0,14.0,22.0,2.0,3.269230842590332,5.4772725105285645,6.0,9.307692527770996,9.665769577026367,10.480384826660156,10.0337495803833,10.866250038146973,9.225000381469727,9.225000381469727,10.114327430725098,17.869874954223633,36.0,34.0,0,199
F,local,local,S,private,6.0,17.0,2,0.0,5.0,23.0,1.0,4.050000190734863,1.6666666269302368,0.0,3.2166666984558105,10.370499610900879,12.142000198364258,10.370499610900879,12.142000198364258,10.370499610900879,12.142000198364258,10.907539367675781,4.556159496307373,61.0,18.0,0,216
F,local,local,S,private,6.0,17.0,1,0.0,19.0,23.0,1.0,4.050000190734863,1.6666666269302368,0.0,3.2166666984558105,10.370499610900879,12.142000198364258,10.370499610900879,12.142000198364258,10.370499610900879,11.0,10.907539367675781,4.556159496307373,61.0,18.0,0,216
F,local,local,S,private,6.0,17.0,1,0.0,19.0,23.0,1.0,4.1673647,1.6666666269302368,0.0,3.2166666984558105,10.370499610900879,12.142000198364258,10.370499610900879,12.142000198364258,10.370499610900879,12.142000198364258,10.907539367675781,4.556159496307373,61.0,18.0,0,216
F,local,local,S,private,6.0,17.0,2,0.0,19.0,23.0,1.0,4.050000190734863,1.6666666269302368,0.0,3.2166666984558105,10.370499610900879,12.142000198364258,10.370499610900879,12.142000198364258,10.370499610900879,12.142000198364258,10.907539367675781,4.556159496307373,47.0,18.0,0,216
F,local,local,S,private,6.0,17.0,1,0.0,19.0,52.0,1.0,4.050000190734863,1.6666666269302368,0.0,3.2166666984558105,10.370499610900879,12.142000198364258,10.370499610900879,12.142000198364258,10.370499610900879,12.142000198364258,10.907539367675781,4.556159496307373,61.0,18.0,0,216
M,foreign,local,C,private,17.0,44.0,1,61.0,49.0,61.0,1.0,3.839966058731079,2.0,5.0,5.323469161987305,11.28125,13.306428909301758,11.379107475280762,13.356428146362305,10.887499809265137,12.462499618530273,11.955547332763672,9.507392883300781,153.0,29.0,0,229
M,foreign,local,C,private,17.0,44.0,2,61.0,49.0,61.0,1.0,3.839966058731079,2.0,22.0,5.323469161987305,11.28125,13.306428909301758,11.379107475280762,13.356428146362305,10.887499809265137,12.462499618530273,11.955547332763672,9.507392883300781,153.0,29.0,0,229
M,foreign,local,C,private,17.0,44.0,2,61.0,49.0,61.0,1.0,3.839966058731079,2.0,5.0,2.7,11.28125,13.306428909301758,11.379107475280762,13.356428146362305,10.887499809265137,12.462499618530273,11.955547332763672,9.507392883300781,153.0,29.0,0,229
M,foreign,local,C,private,17.0,44.0,2,61.0,49.0,61.0,1.0,3.839966058731079,2.0,5.0,5.323469161987305,11.28125,13.306428909301758,11.379107475280762,13.356428146362305,10.887499809265137,9.4,11.955547332763672,9.507392883300781,153.0,29.0,0,229
M,foreign,local,C,private,17.0,44.0,1,61.0,49.0,61.0,1.0,3.839966058731079,2.0,5.0,5.323469161987305,14.8,13.306428909301758,11.379107475280762,13.356428146362305,10.887499809265137,12.462499618530273,11.955547332763672,9.507392883300781,153.0,29.0,0,229
M,local,local,S,public,10.0,18.0,2,0.0,24.0,28.0,1.0,3.9600000381469727,1.6666666269302368,1.0,7.239999771118164,4.1,12.518500328063965,9.343500137329102,12.518500328063965,9.343500137329102,12.518500328063965,10.944575309753418,9.112103462219238,66.0,19.0,0,244
M,local,local,S,public,10.0,18.0,2,0.0,24.0,28.0,1.0,3.9600000381469727,1.6666666269302368,1.0,7.239999771118164,9.343500137329102,12.518500328063965,9.343500137329102,9.9,9.343500137329102,12.518500328063965,10.944575309753418,9.112103462219238,66.0,19.0,0,244
M,local,local,S,public,10.0,18.0,2,0.0,24.0,28.0,1.0,3.9600000381469727,1.6666666269302368,16.0,7.239999771118164,9.343500137329102,12.518500328063965,9.343500137329102,12.518500328063965,9.343500137329102,12.518500328063965,10.944575309753418,9.112103462219238,66.0,19.0,0,244
M,local,local,S,public,10.0,18.0,1,0.0,24.0,28.0,1.0,3.9600000381469727,1.6666666269302368,1.0,7.239999771118164,11.1,12.518500328063965,9.343500137329102,12.518500328063965,9.343500137329102,12.518500328063965,10.944575309753418,9.112103462219238,66.0,19.0,0,244
M,local,local,S,public,10.0,18.0,1,0.0,24.0,28.0,1.0,3.9600000381469727,1.6666666269302368,1.0,7.239999771118164,9.343500137329102,12.518500328063965,9.343500137329102,3.3,9.343500137329102,12.518500328063965,10.944575309753418,9.112103462219238,66.0,19.0,0,244
M,local,local,S,public,0.0,10.0,1,30.0,10.0,10.0,1.0,3.5,1.0,0.0,0.0,13.635000228881836,15.6850004196167,13.47249984741211,15.857500076293945,13.257499694824219,13.8725004196167,14.247650146484375,0.0,35.0,21.0,0,246
M,local,local,S,private,0.0,10.0,2,30.0,10.0,19.0,1.0,3.5,1.0,0.0,0.0,13.635000228881836,15.6850004196167,13.47249984741211,15.857500076293945,13.257499694824219,13.8725004196167,14.247650146484375,0.0,35.0,21.0,0,246
M,local,local,S,private,0.0,10.0,1,30.0,10.0,10.0,1.0,3.5,1.0,0.0,0.0,13.635000228881836,15.6850004196167,13.47249984741211,15.857500076293945,13.257499694824219,13.8725004196167,14.247650146484375,0.0,35.0,45.0,0,246
